time,open,high,low,close
2009-04-20 07:00:00,111.64863137,111.64863137,111.64863137,111.64863137
2009-04-21 07:00:00,111.75579691,111.75579691,111.30927383,111.30927383
2009-04-22 07:00:00,111.30034337,111.35392614,111.26462152,111.35392614
2009-04-23 07:00:00,111.64863137,111.67542276,111.64863137,111.67542276
2009-04-24 07:00:00,111.77365784,111.77365784,111.77365784,111.77365784
2009-04-27 07:00:00,111.88975384,111.88975384,111.83617107,111.83617107
2009-04-28 07:00:00,112.09515446,112.09515446,112.09515446,112.09515446
2009-04-29 07:00:00,112.02371076,112.1308763,112.02371076,112.1308763
2009-04-30 07:00:00,112.0147803,112.12194584,112.0147803,112.12194584
2009-05-01 07:00:00,112.19338953,112.22911138,111.97012799,112.02371076
2009-05-06 07:00:00,111.99691938,111.99691938,111.85403199,111.85403199
2009-05-07 07:00:00,111.80044922,114.30990894,111.62183999,111.79151876
2009-05-08 07:00:00,111.72900553,111.73793599,111.63077045,111.69328368
2009-05-11 07:00:00,111.87189292,111.93440615,111.83617107,111.83617107
2009-05-12 07:00:00,111.82724061,111.82724061,111.74686645,111.74686645
2009-05-13 07:00:00,111.8986843,112.23804184,111.8986843,112.11301538
2009-05-14 07:00:00,112.28269415,112.28269415,112.17552861,112.17552861
2009-05-15 07:00:00,112.25590277,112.25590277,112.02371076,112.02371076
2009-05-18 07:00:00,112.19338953,112.21125046,112.14873723,112.14873723
2009-05-19 07:00:00,112.06836307,112.15766769,112.04157169,112.1308763
2009-05-20 07:00:00,112.19338953,112.22018092,112.08622399,112.08622399
2009-05-21 07:00:00,112.11301538,112.29162461,112.11301538,112.16659815
2009-05-22 07:00:00,112.16659815,112.2469723,112.10408492,112.10408492
2009-05-26 07:00:00,112.00584984,112.15766769,112.00584984,112.05943261
2009-05-27 07:00:00,112.22911138,112.2469723,112.08622399,112.08622399
2009-05-28 07:00:00,112.00584984,112.06836307,111.99691938,112.06836307
2009-05-29 07:00:00,112.15766769,112.15766769,112.09515446,112.1308763
2009-06-01 07:00:00,112.14873723,112.14873723,111.91654522,111.91654522
2009-06-02 07:00:00,111.90761476,112.36306831,111.90761476,111.93440615
2009-06-03 07:00:00,112.04157169,112.29162461,112.04157169,112.10408492
2009-06-04 07:00:00,112.07729353,112.12194584,111.8986843,111.8986843
2009-06-05 07:00:00,111.76472738,111.96119753,111.68435322,111.68435322
2009-06-08 07:00:00,111.5503963,111.69328368,111.27355199,111.27355199
2009-06-09 07:00:00,111.3628566,111.37178706,111.30034337,111.31820429
2009-06-10 07:00:00,111.27355199,111.34499568,111.27355199,111.27355199
2009-06-11 07:00:00,111.25569106,111.25569106,110.95205537,111.06815137
2009-06-12 07:00:00,111.20210829,111.20210829,111.14852552,111.14852552
