time,open,high,low,close
2004-03-30 07:00:00,386.96434041,387.27145497,386.96434041,387.27145497
2004-03-31 07:00:00,387.57856953,388.80702775,387.57856953,388.19279864
2004-04-01 07:00:00,388.80702775,390.03548597,388.80702775,389.42125686
2004-04-02 07:00:00,386.96434041,392.18528786,386.96434041,391.2639442
2004-04-05 07:00:00,392.49240242,392.49240242,391.2639442,391.2639442
2004-04-06 07:00:00,389.72837142,392.49240242,387.57856953,390.34260053
2004-04-07 07:00:00,390.64971509,391.57105875,388.19279864,390.98753495
2004-04-08 07:00:00,392.18528786,392.79951698,392.18528786,392.79951698
2004-04-13 07:00:00,393.41374609,394.33508976,393.41374609,393.41374609
2004-04-14 07:00:00,391.87817331,391.87817331,385.73588219,387.88568408
2004-04-15 07:00:00,388.80702775,388.80702775,385.12165308,388.19279864
2004-04-16 07:00:00,388.80702775,393.10663153,384.96442271,393.10663153
2004-04-19 07:00:00,389.11414231,390.34260053,389.11414231,390.34260053
2004-04-20 07:00:00,390.95682964,394.0279752,390.95682964,393.10663153
2004-04-21 07:00:00,391.2639442,393.10663153,391.2639442,391.2639442
2004-04-22 07:00:00,391.57105875,391.87817331,390.64971509,391.87817331
2004-04-23 07:00:00,394.0279752,395.87066254,394.0279752,395.87066254
2004-04-26 07:00:00,395.56354798,395.56354798,392.18528786,392.18528786
2004-04-27 07:00:00,394.33508976,394.33508976,392.18528786,392.18528786
2004-04-28 07:00:00,392.79951698,392.79951698,391.2639442,391.2639442
2004-04-29 07:00:00,390.64971509,390.64971509,386.04299675,386.65722586
2004-04-30 07:00:00,386.65722586,386.65722586,385.12165308,385.73588219
2004-05-04 07:00:00,386.04299675,386.04299675,383.89319486,384.81453852
2004-05-05 07:00:00,386.04299675,386.04299675,382.66473663,383.89319486
2004-05-06 07:00:00,385.73588219,385.73588219,380.8220493,382.66473663
2004-05-07 07:00:00,382.97185119,382.97185119,377.13667463,379.28647652
2004-05-10 07:00:00,374.67975818,374.67975818,366.38766517,368.23035251
2004-05-11 07:00:00,368.84458162,372.22284173,368.53746706,369.15169617
2004-05-12 07:00:00,374.06552907,374.37264362,369.45881073,372.22284173
2004-05-13 07:00:00,372.83707084,374.37264362,368.59797477,373.75841451
2004-05-14 07:00:00,374.06552907,374.06552907,371.60861262,371.60861262
2004-05-17 07:00:00,368.53746706,368.53746706,363.00940506,365.15920695
2004-05-18 07:00:00,367.30900884,367.61612339,365.15920695,366.69477973
2004-05-19 07:00:00,366.38766517,374.31903371,366.38766517,372.52995629
2004-05-20 07:00:00,370.99438351,372.52995629,368.53746706,371.30149806
2004-05-21 07:00:00,372.22284173,372.22284173,370.3801544,370.3801544
2004-05-24 07:00:00,371.60861262,372.22284173,369.15169617,371.91572718
2004-05-25 07:00:00,371.30149806,371.30149806,369.45881073,370.3801544
2004-05-26 07:00:00,371.91572718,373.75841451,370.53371167,370.53371167
2004-05-27 07:00:00,373.75841451,374.06552907,369.82459645,372.22284173
2004-05-28 07:00:00,372.83707084,374.37264362,370.68726895,372.22284173
2004-06-01 07:00:00,374.67975818,374.67975818,370.99438351,373.1441854
2004-06-02 07:00:00,371.458265,382.88299967,370.84071178,373.00214807
2004-06-03 07:00:00,372.07581823,373.00214807,372.07581823,373.00214807
2004-06-04 07:00:00,375.47236097,378.56012709,374.54603113,378.56012709
2004-06-07 07:00:00,379.48645693,381.64789322,378.56012709,378.86890371
2004-06-08 07:00:00,378.25135048,382.88299967,378.25135048,379.79523354
2004-06-09 07:00:00,383.06825946,383.80932951,379.68803865,379.68803865
